Banco,Sector,Sector normalizado,"Alcance (subsector o actividades, y alcance de emisiones, 1,2,3)","Sector Boundaries (parte de la cadena de valor, por ejemplo upstream, manufactures...)","Activities scope (Ammount drawn, undrawn, Debt financing,  Equity financing,  Capital markets...)",Cobertura Geográfica,"Cobertura de la entidad (CIB, Retail, etc)",Metodología de referencia,Escenario de referencia (Contempla un rango),Métrica del objetivo,Data source,Año base,Último año reportado,Año Objetivo,Emisiones o Intensidad año base,Emisiones o Intensidad año 2023,Emisiones o Intensidad año 2024,Emisiones o Intensidad año 2025,Emisiones o Intensidad año 2026,Emisiones o Intensidad año objetivo,Porcentaje de reducción (año base vs año objetivo),Porcentaje de reducción (YTD),CAGR Anual Objetivo,Cumplimiento/alineamiento,Validación por un tercero,Moneda,Portfolio Amount sujeta al objetivo ($bn),Peso dentro del Portfolio (incluye portfolio total),Media del mercado para el año actual,Emisiones absolutas,Emisiones Facilitadas,Volumen de financiacion/movilización sostenible,ESBR o ESR,Porcentaje de CAPEX Verde de las Contrapartes,Implied Temperature Rise (ITR),Climate - Related Value at Risk (CVaR),Plan de transición definido,Última actualización,Fuente de información,Página (Link),Comentarios
Lloyds Banking Group plc,Power generation,Power,Scope 1+2,"Energy production - Power generation (fossil fuels, nuclear, renewables)",Amount drawn; Capital markets facilitated,UK; Europa,Whole bank,PCAF,IEA NZE 2050,gCO2e/kWh,No encontrado,2020,2024,2030,264,52,6,,,51,"0,81","-0,98","15,16","Ahead of reference pathway by 96,4% (2024 actual 6 gCO2e/kWh vs 2030 target 51 gCO2e/kWh)",Verificado externamente - Deloitte LLP (limited assurance),GBP,"4,0 £bn (2024); 2,9 £bn within target","73 (portfolio total: 4,0 £bn)",,"0,1 MtCO2e S1+2 (2024); 0,1 MtCO2e S1+2 (2023)","0,04 MtCO2e S1+2 + 0,17 MtCO2e S3 (100% weighting, 2024); facilitated amount £0,1bn. Baseline 2023: 0,07 MtCO2e S1+2 + 0,11 MtCO2e S3 (£0,4bn)",,"En exploración (ESFR - Energy Supply Financing Ratio piloto anunciado en 2025, no publicado aún)",,,,Sí,46082,Lloyds Banking Group Sustainability Report 2025,p. 79; p. 89,"Target de intensidad scope 1 y 2. Baseline 2020 restated de 276 a 264 gCO2e/kWh. La reducción del 98% desde baseline se debe a reducción de exposición a proyectos de alta intensidad y aumento significativo de lending a renovables. La intensidad actual de 6 gCO2e/kWh ya está por debajo del target 2030 de 51 gCO2e/kWh. CAGR calculado: (1-(51/264)^(1/10))*100 = 15,16%. El banco financió la construcción de Sizewell C (£633 millones de debt commitment, nueva planta nuclear en Suffolk). En 2025 se exploró el Energy Supply Financing Ratio (ESFR) como métrica complementaria, con publicación prevista en ciclos futuros."
Lloyds Banking Group plc,Thermal coal,Thermal Coal Mining,,Downstream - Lending to entities that generate energy from thermal coal or operate thermal coal facilities,Amount drawn,Global,Whole bank,PCAF,No declarado,Salida total (exit),No encontrado,,,2030,,,,,,0 (full exit),"100,00",,,Full exit from thermal coal power UK achieved by 2023. Full exit from all entities operating thermal coal facilities by 2030,Verificado externamente - Deloitte LLP (limited assurance),GBP,,,,,,,,,,,Sí,46082,Lloyds Banking Group Sustainability Report 2025,p. 79; p. 90,El sector normalizado 'Thermal Coal Mining' es el más próximo aunque el target de Lloyds cubre tanto la generación de energía a partir de carbón térmico como las entidades mineras diversificadas que operan instalaciones de carbón. El banco se unió a la Powering Past Coal Alliance (PPCA) en noviembre de 2021. Target cualitativo sin métrica cuantitativa: salida completa de carbón térmico en UK ya ejecutada (2023); salida completa global de todas las entidades que operan instalaciones de carbón térmico para 2030. El banco puede financiar actividades orientadas a reducir el portfolio de carbón (desmantelamiento o transición) pero no actividadades que prolonguen la vida de instalaciones existentes. El Alcance (Scopes) no se especifica dado el carácter cualitativo del target.
Lloyds Banking Group plc,Scottish Widows investment portfolio,Other,Scope 1+2,"Investment portfolio - Listed equities, corporate bonds, sovereign bonds (all sectors)",Equity financing; Debt financing,Global,Scottish Widows,PCAF,"No declarado (Paris Agreement aligned, net zero by 2050)",tCO2e/£m,No encontrado,2019,2024,2030,"116,1","64,7","55,2",,,58,"50,00","52,00","6,11",On track (52% reduction vs 50% target; target achieved early),Verificado externamente - Deloitte LLP (limited assurance),GBP,"187,9 £bn AUM (2024)",,,"8,8 MtCO2e S1+2 total (2024); 9,7 MtCO2e S1+2 (2023); 12,5 MtCO2e S1+2 (2019 baseline)",,"£81,3bn invertidos en estrategias climate-aware acumulado a 31/12/2025; target £20-25bn en 2025 (superado)",,,,,Sí,46082,Lloyds Banking Group Sustainability Report 2025,pp. 111-118,"El target de Scottish Widows es una reducción del 50% del 'carbon footprint' (tCO2e/£m) del portfolio de inversión para 2030 desde el baseline de 2019. El valor objetivo 2030 es ~58 tCO2e/£m (50% de 116,1). El valor de 2024 (55,2 tCO2e/£m) ya supera el target 2030. La reducción 2019-2024 del 52% se debe principalmente a la revalorización del portfolio (subida de mercados) además de reducciones reales en emisiones. El sector normalizado 'Other' se usa por ser un portfolio diversificado multi-sectorial. CAGR calculado: (1-(58/116,1)^(1/11))*100 = 6,11%. El portfolio total AUM es £187,9bn; se excluyen bonos soberanos (£14,9bn) de los cálculos de financed emissions. El banco lanzó en 2025 el fondo Lifetime Investment con ESG tilt y reducción de carbono del 50% vs benchmark."
UniCredit S.p.A.,Oil & Gas,Oil & Gas,Scope 1+2+3,"Upstream, Midstream, Downstream",Debt financing,Global,Whole bank,PCAF; UNEP FI,IEA NZ 2050 (World),MtCO2e,No encontrado,2021,2024,2030,"19,4",,"9,9",,,"13,7","0,29","-48,97%","-3,79%",ahead of target,,EUR,"5,4 €bn (2024)",,,"9,9 MtCO2e (2024)",,,,,,,Sí,46054,2025 Annual Reports and Accounts,"p. 250, 258",Reducción año base vs año objetivo calculada a partir del 29% indicado.
UniCredit S.p.A.,Power Generation,Power,Scope 1,Power Generation,Debt financing,Europa,Whole bank,PCAF; UNEP FI,IEA NZ 2050 (Europe),gCO2e/kWh,No encontrado,2021,2024,2030,209,,93,,,111,"0,47","-0,56","-6,79%",already below the 2030 intermediate target,,EUR,"9,7 €bn (2024)",,,"1,1 MtCO2e (2024)",,,,,,,Sí,46054,2025 Annual Reports and Accounts,"p. 250, 259",Reducción año base vs año objetivo calculada manualmente (209 a 111 = 47%).
UniCredit S.p.A.,Automotive,Automotive,Scope 3,Automotive Manufacturers (Light-duty Vehicles) - Tank-To-Wheel,Debt financing,Global,Whole bank,PCAF; UNEP FI,IEA NZ 2050 (World),gCO2/vKm,No encontrado,2021,2024,2030,161,116,108,,,95,"0,41","-32,92%","-5,69%",,,EUR,"1,6 €bn (2024)",,,"0,5 MtCO2e (2024)",,,,,,,Sí,46054,2025 Annual Reports and Accounts,"p. 250, 261",Reducción año base vs año objetivo calculada manualmente (161 a 95 = 41%).
UniCredit S.p.A.,Steel,Steel,Scope 1+2+3,Crude steel makers - Fixed System Boundary,Debt financing,Global,Whole bank,PCAF; UNEP FI,IEA NZ 2050 (World),tCO2/tSteel,No encontrado,2022,2024,2030,"1,45","1,5","1,28",,,"1,11","0,23","-0,12","-3,28%",,,EUR,"1,8 €bn (2024)",,,"1,7 MtCO2e (2024)",,,,,,,Sí,46054,2025 Annual Reports and Accounts,"p. 250, 262","Reducción año base vs año objetivo calculada manualmente (1,45 a 1,11 = 23%)."
UniCredit S.p.A.,Shipping - Passenger,Shipping,Scope 1+3,Shipping operators - Well-To-Wake,Debt financing,Global,Whole bank,PCAF; UNEP FI,IEA NZ 2050 (World),gCO2e/GT-nm,No encontrado,2022,2024,2030,"14,1",14,"13,3",,,,"30,00%","-5,67%","4,36",,,EUR,"2,3 €bn (2024)",,,"0,6 Shipping total MtCO2e (2024)",,,,,,,Sí,46054,2025 Annual Reports and Accounts,"p. 250, 264","Portfolio amount aplica a todo el sector Shipping. La reducción YTD es específica para Passenger (-5%), mientras que la total del sector es -6%. El target del 30% aplica al sector en conjunto."
UniCredit S.p.A.,Shipping - Merchant,Shipping,Scope 1+3,Shipping operators - Well-To-Wake,Debt financing,Global,Whole bank,PCAF; UNEP FI,IEA NZ 2050 (World),gCO2e/DWT-nm,No encontrado,2022,2024,2030,"9,5","9,3","8,5",,,,"30,00%","-10,53%","4,36",,,EUR,"2,3 €bn (2024)",,,"0,6 Shipping total MtCO2e (2024)",,,,,,,Sí,46054,2025 Annual Reports and Accounts,"p. 250, 264","La reducción YTD calculada manualmente es 11% para Merchant, la media del sector reportada es 6%. Portfolio amount aplica a todo Shipping."
UniCredit S.p.A.,Commercial Real Estate,Commercial Real Estate,Scope 1+2+3,Real Estate operators - building owners (asset financing),Debt financing,"Italy, Germany, Austria",Whole bank,PCAF; UNEP FI,CRREM v.2.01,kgCO2e/m²,No encontrado,2022,2024,2030,"44,2","43,4","39,8",,,,44-55,"-9,95%",,,,EUR,"29,3 €bn (2024)",,,"0,5 MtCO2e (2024)",,,,,,,Sí,46054,2025 Annual Reports and Accounts,"p. 250, 266",Alcance incluye Scope 3 si el activo es alquilado por los propietarios de los edificios.
UniCredit S.p.A.,Residential Real Estate,Residential Real Estate,Scope 1+2+3,Homeowners (mortgages),Debt financing,"Italy, Germany, Austria",Whole bank,PCAF; UNEP FI,No declarado,kgCO2e/m²,No encontrado,2022,2024,Seguimiento,"36,3","35,8","33,8",,,,,"-6,89%",,,,EUR,,,,"1,2 MtCO2e (2024)",,,,,,,Sí,46054,2025 Annual Reports and Accounts,"p. 250, 267","No hay objetivo formal para 2030, solo seguimiento. Portfolio amount en 2022 era de 72,8 €bn. Alcance incluye Scope 3 si la propiedad es alquilada."
UniCredit S.p.A.,Coal,Thermal Coal Mining,,Coal-Fired Power Generation and thermal coal mining,Debt financing,Global,Whole bank,,No declarado,Phase out,No encontrado,,,2028,,,,,,,,,,,,EUR,,,,,,,,,,,Sí,46054,2025 Annual Reports and Accounts,p. 243,Política de abandono total (phase out) para 2028.
Morgan Stanley,Auto Manufacturing,Automotive,Scope 1+2+3,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,gCO2e/vkm,No encontrado,2022,2023,2030,153,148,,,,84,"0,45",3,"4,15-7,20",,No validado,USD,,,,95039 tCO2e (2022); 42453 tCO2e (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Se asume Alcance Scope 1+2+3 por indicar Scope 1+2 and Scope 3 (Category 11). Porcentaje de reducción YTD calculado.
Morgan Stanley,Auto Manufacturing,Automotive,Scope 1+2+3,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,gCO2e/vkm,No encontrado,2022,2023,2030,153,148,,,,109,"0,29",3,"4,15-7,20",,No validado,USD,,,,95039 tCO2e (2022); 42453 tCO2e (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Se asume Alcance Scope 1+2+3 por indicar Scope 1+2 and Scope 3 (Category 11). Porcentaje de reducción YTD calculado.
Morgan Stanley,Aviation,Aviation,Scope 1,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,gCO2e/revenue tonne km (RTK),No encontrado,2022,2023,2030,872,870,,,,663-759,13-24,0,"1,72-3,37",,No validado,USD,,,,65142 tCO2e (2022); 40460 tCO2e (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Porcentaje de reducción YTD calculado.
Morgan Stanley,Chemicals,Other,Scope 1+2,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,kgCO2e/tonne produced,No encontrado,2022,2023,2030,758,647,,,,546-622,18-28,15,"2,44-4,02",,No validado,USD,,,,822562 tCO2e (2022); 1333791 tCO2e (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Sector Normalizado 'Other' porque Chemicals no está en la lista. Porcentaje de reducción YTD calculado.
Morgan Stanley,Energy-End Use,Oil & Gas,Scope 3,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,gCO2e/MJ,No encontrado,2022,2023,2030,"60,4","60,2",,,,"48,9","0,19",0,"1,30-2,61",,No validado,USD,,,,3393223 tCO2e Scope 3 del sector Energy (2022); 2224966 tCO2e Scope 3 del sector Energy (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Sector Normalizado 'Oil & Gas' por proximidad a Energy. Alcance incluye Scope 3 (Category 11). Porcentaje de reducción YTD calculado.
Morgan Stanley,Energy-End Use,Oil & Gas,Scope 3,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,gCO2e/MJ,No encontrado,2022,2023,2030,"60,4","60,2",,,,"54,4","0,10",0,"1,30-2,61",,No validado,USD,,,,3393223 tCO2e Scope 3 del sector Energy (2022); 2224966 tCO2e Scope 3 del sector Energy (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Sector Normalizado 'Oil & Gas' por proximidad a Energy. Alcance incluye Scope 3 (Category 11). Porcentaje de reducción YTD calculado.
Morgan Stanley,Energy-Operational,Oil & Gas,Scope 1+2,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,gCO2e/MJ,No encontrado,2022,2023,2030,"6,2","6,1",,,,"4,9","0,21",2,"1,71-2,90",,No validado,USD,,,,209604 tCO2e Scope 1+2 del sector Energy (2022); 190918 tCO2e Scope 1+2 del sector Energy (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Sector Normalizado 'Oil & Gas' por proximidad a Energy. Porcentaje de reducción YTD calculado.
Morgan Stanley,Energy-Operational,Oil & Gas,Scope 1+2,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,gCO2e/MJ,No encontrado,2022,2023,2030,"6,2","6,1",,,,"5,4","0,13",2,"1,71-2,90",,No validado,USD,,,,209604 tCO2e Scope 1+2 del sector Energy (2022); 190918 tCO2e Scope 1+2 del sector Energy (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Sector Normalizado 'Oil & Gas' por proximidad a Energy. Porcentaje de reducción YTD calculado.
Morgan Stanley,Mining,Other,Scope 1+2,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,tCO2e/tonne CuEq,No encontrado,2022,2023,2030,"7,1","7,1",,,,"4,9-5,5",23-31,0,"3,14-4,53",,No validado,USD,,,,117858 tCO2e (2022); 69522 tCO2e (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Sector Normalizado 'Other' porque Mining no está en la lista. Porcentaje de reducción YTD calculado.
Morgan Stanley,Power,Power,Scope 1,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,kgCO2e/MWh,No encontrado,2022,2023,2030,355,316,,,,142,"0,60",11,"7,20-10,82",,No validado,USD,,,,861149 tCO2e (2022); 720779 tCO2e (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Porcentaje de reducción YTD calculado.
Morgan Stanley,Power,Power,Scope 1,Corporate relationship lending portfolio,Amount drawn;Undrawn commitments,,,,No declarado,kgCO2e/MWh,No encontrado,2022,2023,2030,355,316,,,,195,"0,45",11,"7,20-10,82",,No validado,USD,,,,861149 tCO2e (2022); 720779 tCO2e (2023),,815 USDbn acumulado hasta 2024,,,,,,2024,2024 Sustainability Report,p. 32,Porcentaje de reducción YTD calculado.
"The Goldman Sachs Group, Inc.",Energy,Oil & Gas,Scope 1+2+3,Upstream and downstream liquid and gaseous fuel producers,Corporate lending commitments; capital markets financing; select on-balance-sheet investments,,Whole bank,,"Goldman Sachs Carbonomics 1,5°C / 2°C pathways",gCO2e/MJ,No encontrado,2019,2023,2030,72,67,,,,56,"0,22",7,,,,USD,,,,,,675 $bn acumulado 2020-2025,,,,,,12/2025,Goldman Sachs Sustainability Report,p. 43,Cálculos de porcentajes de reducción (objetivo 17-22% e YTD 7%) realizados a partir de los datos de intensidad reportados. El volumen de movilización de 675 $bn corresponde a toda la entidad entre 2020 y junio de 2025.
"The Goldman Sachs Group, Inc.",Energy,Oil & Gas,Scope 1+2+3,Upstream and downstream liquid and gaseous fuel producers,Corporate lending commitments; capital markets financing; select on-balance-sheet investments,,Whole bank,,"Goldman Sachs Carbonomics 1,5°C / 2°C pathways",gCO2e/MJ,No encontrado,2019,2023,2030,72,67,,,,60,"0,17",7,,,,USD,,,,,,675 $bn acumulado 2020-2025,,,,,,12/2025,Goldman Sachs Sustainability Report,p. 43,Cálculos de porcentajes de reducción (objetivo 17-22% e YTD 7%) realizados a partir de los datos de intensidad reportados. El volumen de movilización de 675 $bn corresponde a toda la entidad entre 2020 y junio de 2025.
"The Goldman Sachs Group, Inc.",Power,Power,Scope 1,Electricity producers,Corporate lending commitments; capital markets financing; select on-balance-sheet investments,,Whole bank,,"Goldman Sachs Carbonomics 1,5°C / 2°C pathways",kgCO2e/MWh,No encontrado,2019,2023,2030,417,265,,,,147-219,47-65,"36,00",,,,USD,,,,,,675 $bn acumulado 2020-2025,,,,,,12/2025,Goldman Sachs Sustainability Report,p. 43,Cálculos de porcentajes de reducción (objetivo 47-65% e YTD 36%) realizados a partir de los datos de intensidad reportados.
"The Goldman Sachs Group, Inc.",Auto Manufacturing,Automotive,Scope 1+2+3,Light-duty vehicle manufacturers and electric vehicle battery manufacturers,Corporate lending commitments; capital markets financing; select on-balance-sheet investments,,Whole bank,,"Goldman Sachs Carbonomics 1,5°C / 2°C pathways",gCO2e/km,No encontrado,2019,2023,2030,152,149,,,,70,"0,54",2,,,,USD,,,,,,675 $bn acumulado 2020-2025,,,,,,12/2025,Goldman Sachs Sustainability Report,p. 43,Cálculos de porcentajes de reducción (objetivo 49-54% e YTD 2%) realizados a partir de los datos de intensidad reportados. El alcance (scope) específico indicado en el documento incluye Scopes 1-2 y Scope 3 TTW.
"The Goldman Sachs Group, Inc.",Auto Manufacturing,Automotive,Scope 1+2+3,Light-duty vehicle manufacturers and electric vehicle battery manufacturers,Corporate lending commitments; capital markets financing; select on-balance-sheet investments,,Whole bank,,"Goldman Sachs Carbonomics 1,5°C / 2°C pathways",gCO2e/km,No encontrado,2019,2023,2030,152,149,,,,77,"0,49",2,,,,USD,,,,,,675 $bn acumulado 2020-2025,,,,,,12/2025,Goldman Sachs Sustainability Report,p. 43,Cálculos de porcentajes de reducción (objetivo 49-54% e YTD 2%) realizados a partir de los datos de intensidad reportados. El alcance (scope) específico indicado en el documento incluye Scopes 1-2 y Scope 3 TTW.
Commerzbank AG,Energy,Power,Scope 1+2+3,Energy generation,Amount drawn; Debt financing; Equity financing,Global,Whole bank,SBTi,SBTi net-zero scenario (1.5°C),gCO2e/kWh,No encontrado,2021,,2030,"98,46",,,,,"25,6","0,74",,"-13,88",,SBTi validado,,,,,,,,,,,,Sí,46143,COMMERZBANKesg-framework-pdf_3.pdf,p. 27,Valor base calculado a partir del objetivo y porcentaje de reducción declarado en el documento.
Commerzbank AG,Commercial real estate,Commercial Real Estate,Scope 1+2+3,Owners,Amount drawn; Debt financing; Equity financing,Global,Whole bank,SBTi,SBTi net-zero scenario (1.5°C),kgCO2e/m²,No encontrado,2021,,2030,"84,84",,,,,28,67,,"-11,62",,SBTi validado,,,,,,,,,,,,Sí,05/2026,COMMERZBANKesg-framework-pdf_3.pdf,p. 28,Valor base calculado a partir de los objetivos declarados.
Commerzbank AG,Residential real estate,Residential Real Estate,Scope 1+2+3,Homeowners,Amount drawn; Debt financing; Equity financing,Global,Whole bank,SBTi,SBTi net-zero scenario (1.5°C),kgCO2e/m²,No encontrado,2021,,2030,"46,51",,,,,20,57,,"-8,93",,No validado,,,,,,,,,,,,Sí,05/2026,COMMERZBANKesg-framework-pdf_3.pdf,p. 29,"Excluido de la revalidación actual de SBTi, se gestiona como objetivo interno. Valor base calculado."
Commerzbank AG,Cement,Cement,Scope 1+2+3,Production,Amount drawn; Debt financing; Equity financing,Global,Whole bank,SBTi,SBTi net-zero scenario (1.5°C),t CO2 / t cement,No encontrado,2021,,2030,"0,7",,,,,"0,50","0,29",,"-3,67",,SBTi validado,,,,,,,,,,,,Sí,46143,COMMERZBANKesg-framework-pdf_3.pdf,p. 30,.
Commerzbank AG,Iron and steel,Steel,Scope 1+2+3,Production,Amount drawn; Debt financing; Equity financing,Global,Whole bank,SBTi,SBTi net-zero scenario (1.5°C),t CO2e/t steel,No encontrado,2021,,2030,"1,33",,,,,1,"0,25",,"-3,12%",,SBTi validado,,,,,,,,,,,,Sí,46143,COMMERZBANKesg-framework-pdf_3.pdf,p. 31,Valor base calculado inferido de la reducción del 25%.
Commerzbank AG,Automotive,Automotive,Scope 1+2+3,Producers,Amount drawn; Debt financing; Equity financing,Global,Whole bank,SBTi,SBTi Beyond 2°C scenario (1.8°C),g CO2e/pkm,No encontrado,2021,,2030,"169,57",,,,,117,"0,31",,"-4,03",,SBTi validado,,,,,,,,,,,,Sí,05/2026,COMMERZBANKesg-framework-pdf_3.pdf,p. 32,Valor base calculado inferido de la reducción del 31%.
Commerzbank AG,Aviation,Aviation,Scope 1+2+3,Airlines/operators,Amount drawn; Debt financing; Equity financing,Global,Whole bank,SBTi,SBTi Interim 1.5°C pathway,g CO2e/tkm,No encontrado,2023,,2030,"780,26","780,26",,,,593,24,,"-3,85",,No validado,,,,,,,,,,,,Sí,05/2026,COMMERZBANKesg-framework-pdf_3.pdf,p. 33,Año base es 2023. Transición a objetivo interno desde 2026.
Commerzbank AG,Corporate loans,Other,Scope 1+2,General corporate purposes,Amount drawn; Debt financing; Equity financing,Global,Whole bank,Temperature Score Methodology,1.5°C target level,°C,Bloomberg,2021,,2026,"3,11",,,,"2,69","2,69",14,,"-2,86",,No validado,,,,,,,,,,"3,11",,Sí,05/2026,COMMERZBANKesg-framework-pdf_3.pdf,p. 34,Data source inferido como Bloomberg para las métricas de Temperature Score. Reducciones y CAGR calculadas.
Commerzbank AG,Corporate loans,Other,Scope 1+2+3,General corporate purposes,Amount drawn; Debt financing; Equity financing,Global,Whole bank,Temperature Score Methodology,1.5°C target level,°C,Bloomberg,2021,,2026,"3,15",,,,"2,71","2,71",14,,"-2,96",,No validado,,,,,,,,,,"3,15",,Sí,05/2026,COMMERZBANKesg-framework-pdf_3.pdf,p. 34,Reducciones y CAGR calculadas matemáticamente.
Commerzbank AG,Investments,Other,Scope 1+2,Investments,Amount drawn; Debt financing; Equity financing,Global,Whole bank,Temperature Score Methodology,1.5°C target level,°C,Bloomberg,2021,,2026,"3,03",,,,"2,63","2,63",13,,"-2,79",,No validado,,,,,,,,,,"3,03",,Sí,05/2026,COMMERZBANKesg-framework-pdf_3.pdf,p. 34,Reducciones y CAGR calculadas matemáticamente.
Commerzbank AG,Investments,Other,Scope 1+2+3,Investments,Amount drawn; Debt financing; Equity financing,Global,Whole bank,Temperature Score Methodology,1.5°C target level,°C,Bloomberg,2021,,2026,"3,07",,,,"2,66","2,66",13,,"-2,83",,No validado,,,,,,,,,,"3,07",,Sí,05/2026,COMMERZBANKesg-framework-pdf_3.pdf,p. 34,Reducciones y CAGR calculadas matemáticamente.
Commerzbank AG,Banking operations,Other,Scope 1+2,Company facilities; Company vehicles,Own operations,Global,Whole bank,VfU / GHG Protocol,No declarado,Absoluto,No encontrado,2021,,2040,"34,8",,,,,0,100,,,,Verificado externamente - ISS-Corporate,,,,,"34,8",,,,,,,Sí,05/2026,COMMERZBANKesg-framework-pdf_3.pdf,p. 59,Emisiones absolutas reportadas en gráfico sin unidad específica (presumiblemente miles de toneladas).
UBS Group AG,Swiss residential real estate,Residential Real Estate,Scope 1+2,Owner-occupied properties; properties rented out on a non-commercial scale,Amount drawn; Undrawn commitments,Switzerland,Personal & Corporate Banking; Global Wealth Management,PCAF,Energy Perspectives 2050+ ZERO basis for residential buildings (below 2°C),kg CO2e/m2 ERA,No encontrado,2021,2024,2030,"38,7","34,4",33,,,"21,1",45,15,"-6,52",,Verificado externamente - EY,USD,"213,3 (2024)",,,"1,1 MtCO2e (2024)",,"455,0 USDbn acumulado",,,,,Sí,1/03/2026,Sustainability Report 2025,p. 30-31,CAGR calculado manualmente.
UBS Group AG,Swiss commercial real estate,Commercial Real Estate,Scope 1+2,Rented-out properties in multi-family homes; any other income-producing real estate; own-use commercial real estate,Amount drawn; Undrawn commitments,Switzerland,Personal & Corporate Banking; Global Wealth Management,PCAF,Energy Perspectives 2050+ ZERO basis for residential buildings & services (below 2°C),kg CO2e/m2 ERA,No encontrado,2021,2024,2030,"31,3","28,5",28,,,"16,2",48,10,"-7,06",,Verificado externamente - EY,USD,"84,1 (2024)",,,"0,6 MtCO2e (2024)",,"455,0 USDbn acumulado",,,,,Sí,1/03/2026,Sustainability Report 2025,p. 30-31,CAGR calculado manualmente.
UBS Group AG,"Fossil fuels (coal, oil and gas)",Oil & Gas,Scope 1+2+3,Coal extraction; oil and gas upstream; refining and integrated companies,Amount drawn; Undrawn commitments,Global,Investment Bank; Personal & Corporate Banking,PCAF,IEA NZE 2050-WEO 2023 (1.5°C),million metric t CO2e,No encontrado,2021,2024,2030,"64,7","12,9","10,9",,,"19,4","0,70",83,"-12,56",,Verificado externamente - EY,USD,"2,3 (2024)",,,"0,2 MtCO2e (2024)",,"455,0 USDbn acumulado",,,,,Sí,1/03/2026,Sustainability Report 2025,p. 30-31,El sector normalizado es Oil & Gas pero el banco incluye explícitamente extracción de carbón. CAGR calculado manualmente.
UBS Group AG,Power generation,Power,Scope 1,Power generation and integrated electric utility companies,Amount drawn; Undrawn commitments,Global,Investment Bank; Personal & Corporate Banking; Global Wealth Management,PCAF / SDA,IEA NZE 2050-WEO 2023 (1.5°C),kg CO2e/MWh,No encontrado,2021,2024,2030,339,227,152,,,136,60,55,"-9,64",,Verificado externamente - EY,USD,"2,6 (2024)",,,"0,7 MtCO2e (2024)",,"455,0 USDbn acumulado",,,,,Sí,1/03/2026,Sustainability Report 2025,p. 30-31,CAGR calculado manualmente.
UBS Group AG,Iron and steel,Steel,Scope 1+2,Production of iron and steel; hot rolling and coking coal manufacturing,Amount drawn; Undrawn commitments,Global,Investment Bank; Personal & Corporate Banking,PCAF / SDA,IEA NZE 2050 - WEO 2023 adjusted for scope 2 (1.5°C),metric t CO2/metric t steel,No encontrado,2021,2024,2030,"1,75","1,41","1,5",,,"1,28",27,14,"-0,03415376499",,Verificado externamente - EY,USD,"0,3 (2024)",,,"0,2 MtCO2e (2024)",,"455,0 USDbn acumulado",,,,,Sí,1/03/2026,Sustainability Report 2025,p. 30-31,La métrica original utiliza CO2 en lugar de CO2e. CAGR calculado manualmente.
UBS Group AG,Cement,Cement,Scope 1+2,Production of cement and clinker,Amount drawn; Undrawn commitments,Global,Investment Bank; Personal & Corporate Banking,PCAF / SDA,IEA NZE 2050 - WEO 2023 adjusted for scope 2 (1.5°C),t CO2 / t cement,No encontrado,2021,2024,2030,"0,64","0,62","0,61",,,"0,48",24,4,"-3,15",,Verificado externamente - EY,USD,"0,6 (2024)",,,"0,1 MtCO2e (2024)",,"455,0 USDbn acumulado",,,,,Sí,1/03/2026,Sustainability Report 2025,p. 30-31,La métrica original utiliza CO2 en lugar de CO2e. CAGR calculado manualmente.
